Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw)
SKW-18,SKW-18,2025-07-30 16:10:00,65.5,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 16:20:00,65.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 16:29:00,63.4,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 16:30:00,63.3,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 16:40:00,63.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 16:50:00,64.1,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 17:00:00,64.1,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 17:10:00,64.3,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 17:20:00,64.1,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 17:30:00,64,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 17:40:00,63.5,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 17:50:00,63.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:00:00,64.3,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:09:33,65,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:10:00,65,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:13:18,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:20:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:30:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:40:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 18:50:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 19:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 19:10:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 19:20:00,57,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 19:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 19:40:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 19:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 20:00:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 20:10:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 20:20:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 20:30:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 20:40:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 20:50:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 21:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 21:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 21:20:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 21:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 21:40:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 21:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 22:00:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 22:10:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 22:20:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 22:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 22:40:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 22:50:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 23:00:00,57,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 23:10:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 23:20:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 23:30:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 23:40:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-30 23:50:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 00:00:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 00:10:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 00:20:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 00:30:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 00:40:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 00:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 01:00:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 01:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 01:20:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 01:30:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 01:40:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 01:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 02:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 02:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 02:20:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 02:30:00,56.5,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 02:40:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 02:50:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 03:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 03:10:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 03:20:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 03:30:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 03:40:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 03:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 04:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 04:10:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 04:20:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 04:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 04:40:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 04:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 05:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 05:10:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 05:20:00,56.9,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 05:30:00,56.5,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 05:40:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 05:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 06:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 06:10:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 06:20:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 06:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 06:40:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 06:50:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 07:00:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 07:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 07:20:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 07:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 07:40:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 07:50:00,56.5,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 08:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 08:10:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 08:20:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 08:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 08:40:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 08:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 09:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 09:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 09:20:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 09:30:00,56.5,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 09:40:00,56.4,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 09:50:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 10:00:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 10:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 10:20:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 10:30:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 10:40:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 10:50:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 11:00:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 11:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 11:20:00,56.4,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 11:30:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 11:40:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 11:50:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 12:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 12:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 12:20:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 12:30:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 12:40:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 12:50:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 13:00:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 13:10:00,56.7,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 13:20:00,56.6,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 13:30:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 13:40:00,56.8,45,883.900268148104,806.600244697321,258.999999998,322.300000004,0.05914354018
SKW-18,SKW-18,2025-07-31 13:40:29,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 13:50:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 14:00:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 14:10:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 14:20:00,56.5,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 14:30:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 14:40:00,56.6,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 14:50:00,56.6,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 15:00:00,56.4,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 15:10:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 15:20:00,56.6,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 15:30:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 15:40:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 15:50:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 16:00:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 16:10:00,56.5,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 16:20:00,56.3,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 16:30:00,56.5,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 16:40:00,56.6,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 16:50:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 17:00:00,56.6,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 17:10:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 17:20:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 17:30:00,56.5,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 17:40:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 17:50:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 18:00:00,56.9,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 18:10:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 18:20:00,56.9,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 18:30:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 18:40:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 18:50:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 19:00:00,56.9,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 19:10:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 19:20:00,56.9,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 19:30:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 19:40:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 19:50:00,56.6,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 20:00:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 20:10:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 20:20:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 20:30:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 20:40:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 20:50:00,56.7,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 21:00:00,56.8,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
SKW-18,SKW-18,2025-07-31 21:10:00,57,45,0,0,-4.00000033096148E-09,-4.00000033096148E-09,0
